lifetime;broken;pressureInd;moistureInd;temperatureInd;team;provider
79;1;96.4867897391371;96.4725325745901;134.099391731524;TeamB;Provider1
77;0;100.103183589668;105.244921807972;100.095614567334;TeamC;Provider2
71;0;87.8122253852983;103.407084894115;111.966552768852;TeamC;Provider2
45;0;113.516983092085;76.9998978898144;77.1940138458473;TeamB;Provider2
81;0;110.076247015662;97.3637002864103;89.4780498190924;TeamA;Provider4
82;1;81.3696242405078;109.062212471763;82.3593533434125;TeamC;Provider4
46;0;90.149575180169;108.50004829744;82.3729522824267;TeamB;Provider1
26;0;91.0614926864155;104.884681100262;60.6112318679227;TeamA;Provider3
21;0;119.414061851537;112.101345922504;85.2889721120372;TeamB;Provider4
8;0;104.758695504449;126.311063509427;99.3258668722044;TeamA;Provider1
31;0;118.393599186045;94.38309589514;110.938193631867;TeamC;Provider1
85;1;92.6803961863165;103.875756643707;121.421019745004;TeamC;Provider2
19;0;94.1560184286414;123.08062960155;105.364515326625;TeamA;Provider3
81;1;93.2421182339023;108.706662745329;110.182900629484;TeamC;Provider4
41;0;61.9427033729106;81.5766187735453;127.597829466282;TeamC;Provider2
28;0;92.4367138377595;103.415781350057;84.3555124371584;TeamC;Provider2
80;1;75.0604638963667;91.7310362812711;57.3453489146842;TeamA;Provider1
88;1;83.3248388508332;97.9736402137526;65.2158058494889;TeamB;Provider4
66;1;87.6475140055766;112.668549076447;77.5931425504083;TeamB;Provider3
65;0;87.0932000203398;100.263297576831;96.7681189417192;TeamC;Provider2
10;0;122.789816345409;81.3226869740397;87.0565522778329;TeamB;Provider3
80;1;106.331734494565;107.408099282254;107.47688742573;TeamA;Provider1
65;1;70.9206611952499;98.7224023597239;76.5423950207686;TeamB;Provider3
65;1;83.0304460736874;107.653848339358;92.0262432559305;TeamA;Provider3
44;0;113.068106002439;94.9443965556823;106.551892597936;TeamA;Provider1
80;1;113.601145048328;92.2431512644674;109.876015451659;TeamA;Provider1
17;0;81.0760668793931;92.8172430620461;123.087804656998;TeamC;Provider3
22;0;89.2295409366197;114.830325553685;117.892556306727;TeamB;Provider1
47;0;92.0103613675586;95.8537946963735;114.171407594193;TeamA;Provider2
5;0;57.6076493527578;100.554324527102;73.9938630636236;TeamC;Provider4
47;0;131.838501127813;107.530493225846;93.0257029619143;TeamB;Provider4
27;0;138.996304663196;97.672998438941;104.96968080315;TeamB;Provider1
42;0;107.179683245703;84.2625139272945;111.563100138239;TeamA;Provider4
92;1;113.598509669226;87.0388450647058;112.49520721081;TeamA;Provider2
37;0;124.15309545919;97.4404755559626;101.9253400447;TeamA;Provider2
92;1;108.339384799236;102.176561875637;121.325906209677;TeamA;Provider2
4;0;117.78238086573;94.535666299812;91.7259946250026;TeamC;Provider4
88;1;89.350619750537;95.2281254466293;99.0823166467072;TeamA;Provider4
30;0;81.4141117884751;77.8423712720771;76.292863507807;TeamB;Provider2
78;0;75.8060917568204;80.4163060224563;101.580448707219;TeamA;Provider4
23;0;89.0619911937663;99.9048782686966;73.7160598856978;TeamB;Provider2
9;0;96.7098603781385;89.4963712435685;91.6726344725448;TeamB;Provider1
31;0;113.211629033395;102.387127394535;81.9023774120647;TeamB;Provider4
79;1;81.9473803072221;90.1244818848003;114.567064895611;TeamA;Provider1
68;0;85.5622779384859;111.910814310679;95.971602395821;TeamB;Provider1
80;1;104.682079566605;106.736098352312;102.600793638585;TeamB;Provider1
43;0;115.848857050414;89.6165290524473;138.311966001442;TeamC;Provider1
80;1;114.224091493731;92.5743852478854;81.3959705129434;TeamB;Provider1
29;0;96.965223230762;102.836018139418;104.785602085832;TeamB;Provider1
74;1;114.263123128693;86.837584834337;86.6339073741702;TeamC;Provider1
92;1;105.074705477986;98.5553628200248;130.557076703357;TeamB;Provider2
80;1;129.921743734323;104.598326113951;65.183466876795;TeamB;Provider1
66;0;119.542965202817;94.4393188753526;114.924337405881;TeamA;Provider2
88;1;90.2011857089605;89.4217557735472;119.594037749054;TeamA;Provider4
37;0;105.571286710763;101.767056528396;63.1844973820875;TeamA;Provider4
80;1;85.2162556103824;88.5730061304573;70.9246501409262;TeamB;Provider1
12;0;56.9076619539872;70.9288149058456;110.712201485806;TeamA;Provider2
65;1;107.25842165829;108.282775437246;93.9139531769994;TeamB;Provider3
23;0;102.155737138369;103.431657527529;87.2482693063931;TeamC;Provider2
69;0;112.147416468458;104.163561410902;82.1359640528392;TeamA;Provider2
49;0;101.805158868112;116.531062642737;106.730516749791;TeamB;Provider4
81;1;83.4869936806409;100.558803758082;128.303318307525;TeamC;Provider4
40;0;126.349715546221;119.012286643612;80.5551158246939;TeamC;Provider4
44;0;124.358923335139;97.1990799083023;46.8570469515012;TeamA;Provider3
72;0;114.859804618291;110.473900224977;91.6140059615513;TeamB;Provider1
93;1;77.7050486761931;83.9776366703806;64.8801309751327;TeamA;Provider2
69;0;117.083810952513;101.991972785983;96.9593102734102;TeamA;Provider2
49;0;111.472253565736;85.8492447311387;128.333247598643;TeamC;Provider1
4;0;122.206450322857;94.6730541922231;112.417887577265;TeamB;Provider3
81;1;111.025714137321;93.4060281692057;80.9902805367926;TeamC;Provider4
65;1;76.813903294985;88.4876055218749;97.9172383833022;TeamB;Provider3
5;0;87.4140707061811;94.774535359547;97.7820893461043;TeamB;Provider3
22;0;95.4696821025688;75.4592705223102;120.365847499277;TeamB;Provider3
80;1;106.113012715962;102.38131859077;93.4080193141226;TeamB;Provider1
73;1;86.0788682674208;96.4323304023649;149.92461095558;TeamC;Provider1
88;1;94.4694695620266;116.727759232265;80.7610925278774;TeamB;Provider4
88;1;95.2173506776626;106.119759722529;88.4373061434382;TeamB;Provider4
39;0;85.8074895572626;93.0252441674858;96.3568588953909;TeamA;Provider4
58;0;138.729935989791;84.2504359495864;73.3190429060911;TeamA;Provider2
67;0;97.3210501161455;93.098669278933;114.874361349457;TeamA;Provider2
60;1;88.46874408671;104.743458643195;86.8344726668916;TeamC;Provider3
29;0;83.4581562728964;83.7654192631704;108.42643508626;TeamA;Provider1
44;0;132.833544551539;106.03072718603;84.6399810998457;TeamB;Provider3
5;0;64.8410215754344;87.6324188805351;84.7436549797603;TeamB;Provider1
31;0;130.463301913896;113.028930156797;109.897673393932;TeamA;Provider2
5;0;89.3066100869048;98.7170897614138;99.7638966491434;TeamB;Provider2
79;1;84.6746399018659;87.14461217186;124.535869949026;TeamA;Provider1
38;0;112.867630693819;119.129510294769;119.151982968433;TeamB;Provider2
2;0;99.5572998883849;75.0627995311105;101.147842341866;TeamA;Provider3
92;1;62.8618686523724;112.962169773157;117.168646473612;TeamB;Provider2
34;0;96.4221917046109;98.2275089269364;95.2603725852861;TeamB;Provider1
74;1;120.167623762461;88.7397275622317;71.327371454793;TeamC;Provider1
73;1;103.321884893937;77.6515200379768;124.689559880269;TeamC;Provider1
63;0;90.1625600116705;91.4352160876259;110.701908706778;TeamA;Provider2
65;1;94.2472324592404;107.260202958094;77.8161934438164;TeamB;Provider3
31;0;104.280550593274;97.6116493884714;106.867087991264;TeamB;Provider2
42;0;104.434459199253;99.8088716714741;92.7454864788533;TeamB;Provider3
42;0;39.7831759075674;102.65798089632;108.621828992862;TeamA;Provider3
19;0;97.8708050053129;104.025524052803;78.4914548988429;TeamB;Provider1
36;0;101.584674354346;93.1968558630464;53.6855277223295;TeamC;Provider1
36;0;117.022194158751;91.2739045044897;99.1839921694014;TeamB;Provider3
16;0;79.9722626316131;116.112016213322;127.390165702571;TeamC;Provider2
79;1;87.4219902406398;110.941574208273;129.691510238393;TeamB;Provider1
80;1;62.6464620094631;101.556931072526;115.480077464716;TeamA;Provider1
60;1;92.7775120407198;101.03644920962;99.0118007268996;TeamC;Provider3
51;0;65.2591812464417;98.8748042962176;86.5254417821293;TeamB;Provider3
67;0;139.574341707324;100.508738207273;69.3801140853131;TeamB;Provider1
88;1;86.6914631149507;96.4931868526626;72.2289225235837;TeamB;Provider4
19;0;107.590114920623;87.9166301571143;122.154180198603;TeamC;Provider1
35;0;113.435200213965;94.6979231283998;95.78505053086;TeamB;Provider4
2;0;106.696963627323;97.2130437160269;93.8586971478395;TeamB;Provider2
65;1;96.1727198289959;78.3052872169607;119.595801035605;TeamA;Provider3
65;1;103.880588856535;112.011016680711;133.459749716541;TeamA;Provider3
45;0;87.9165282647627;73.4345542279191;135.851324086015;TeamB;Provider2
17;0;106.984121450241;91.1878977988745;98.228385530717;TeamA;Provider2
73;1;77.2695169371141;82.9994499257836;125.488360236616;TeamC;Provider1
65;1;92.3206762947378;99.0234187902193;113.188661032757;TeamB;Provider3
61;0;80.6077942105354;102.977620928359;103.678927706926;TeamB;Provider1
93;1;81.1309608695764;104.561664973049;93.4840391628134;TeamB;Provider2
80;1;138.375936621031;110.516148267421;112.985651060937;TeamA;Provider1
27;0;106.72945060522;101.124957889453;100.169200166299;TeamA;Provider1
29;0;93.7806668198802;95.3532897177862;82.5664832759516;TeamB;Provider4
60;1;120.351288448777;93.7715415110965;114.251655376491;TeamC;Provider3
14;0;90.5795979830668;96.7053160257993;136.132131648649;TeamA;Provider2
60;1;42.4463567597024;92.8739865163991;105.601906791757;TeamC;Provider3
18;0;138.445438899566;99.6234468744513;93.4746867018113;TeamA;Provider2
92;1;127.663169061224;95.7310666431701;133.623687647814;TeamA;Provider2
27;0;100.460182706967;98.8213034653964;76.4433429959498;TeamB;Provider3
44;0;109.595852102977;90.8925831910624;143.359538632621;TeamC;Provider2
45;0;96.9879534681437;96.9869566630537;62.9561797659832;TeamC;Provider3
11;0;166.78589751818;97.2442129643244;89.5856873733831;TeamB;Provider2
38;0;91.166118172948;95.084968033432;101.350169765926;TeamA;Provider2
32;0;128.941108284977;97.2578513149365;88.6981998256806;TeamB;Provider2
56;0;98.8367362902418;104.908807231246;114.390026924726;TeamC;Provider4
9;0;80.4212832606395;97.1028570815964;91.4403309989841;TeamB;Provider1
78;0;84.4662077589816;106.503241738528;96.4603105860294;TeamB;Provider1
60;1;89.9533757424162;88.1673482003418;116.543424717147;TeamC;Provider3
80;1;121.165890464274;102.841390252708;93.0974027955599;TeamA;Provider1
80;1;77.1208379634262;103.721079002493;78.2504807812204;TeamB;Provider1
93;1;81.7175242166868;101.342414865552;87.0179209950798;TeamA;Provider2
66;1;89.7426826436469;85.2581075655628;44.3310844093045;TeamA;Provider3
41;0;101.670179499452;82.0750448617688;102.365528404273;TeamA;Provider4
88;1;86.8875707520452;106.689326332525;95.5597996589947;TeamB;Provider4
67;0;95.5998115679606;97.5515013613219;129.203039005345;TeamB;Provider2
80;1;103.013545349882;86.5822292415085;69.5337653063958;TeamB;Provider1
54;0;98.6888670886026;125.381275750261;123.380580525208;TeamA;Provider4
55;0;106.648628910744;95.0887878706348;110.826474745833;TeamC;Provider3
81;1;101.637611017832;97.6017830073561;118.043152095795;TeamC;Provider4
40;0;128.220748467063;110.400329404125;85.3759846869705;TeamB;Provider1
88;1;101.8850303841;80.2063136361117;111.240128613273;TeamA;Provider4
85;0;88.5508311153395;95.9758118601185;118.058886265463;TeamC;Provider2
60;1;122.108775706503;98.8245694776071;96.9686919307698;TeamC;Provider3
88;0;93.4567979470453;104.029526025448;103.407491838427;TeamA;Provider2
65;0;104.540168247066;108.420156454262;104.406256319994;TeamB;Provider3
79;1;74.8255137177933;86.2665960784239;109.508555330494;TeamB;Provider1
41;0;74.9767238141467;83.6314702238704;89.1813023453872;TeamC;Provider3
66;1;100.788761813154;98.597326722949;66.3390612258345;TeamA;Provider3
10;0;133.426557281384;107.433674364299;95.7355798111185;TeamA;Provider2
12;0;75.4853782028866;92.6194742376947;108.042392140222;TeamC;Provider2
25;0;91.0677154125688;99.4131369679189;106.635945240515;TeamB;Provider2
25;0;113.874927103938;91.034313601019;114.305358130004;TeamC;Provider3
42;0;88.4095507185239;111.854257216143;92.5032038936592;TeamC;Provider2
12;0;69.8077903531524;83.6706984741884;82.2364582565119;TeamA;Provider2
80;1;129.186351224956;90.9923787805677;91.1280691520989;TeamB;Provider1
57;0;112.929235186574;97.3306244178617;96.2754064128029;TeamB;Provider2
44;0;79.5945265280181;100.110695634099;98.4333213121093;TeamB;Provider3
9;0;90.7856832870142;94.0553705115077;84.7379742905923;TeamC;Provider1
81;1;52.4976500146434;90.0995447351695;84.8267048688071;TeamC;Provider4
17;0;110.333949305592;113.908516761843;101.700593320356;TeamA;Provider2
65;1;64.0356358863887;99.8261987288919;106.398799341288;TeamA;Provider3
26;0;121.906454873808;78.6469029531353;101.499001086109;TeamC;Provider3
65;1;95.2803065363002;105.610241459506;104.226767512153;TeamB;Provider3
65;1;119.001181708653;108.567260470961;90.2190727079704;TeamA;Provider3
73;0;103.881376394594;93.1331721956915;92.2792254150954;TeamA;Provider4
88;1;84.2947861579446;85.6502966198765;93.8146050556324;TeamB;Provider4
73;1;70.9653933627718;96.233011073284;123.254813766654;TeamC;Provider1
66;1;71.9218338121937;106.890107581041;66.8680119960492;TeamB;Provider3
53;0;112.41225614076;109.339977335148;132.648993264951;TeamA;Provider2
63;0;94.5792747507238;100.776327045364;111.941480215095;TeamB;Provider1
77;0;98.1496603723837;84.2348113985768;99.7986698775181;TeamC;Provider4
93;1;98.3792900523188;96.9669772311924;76.2697388685177;TeamA;Provider2
88;1;120.615150212534;86.0993469295244;89.0831020064096;TeamB;Provider4
68;0;118.007052852791;84.5964103033186;109.63601802133;TeamA;Provider2
74;1;110.197671163383;109.912878582755;96.7179128728382;TeamC;Provider1
27;0;80.1990271444179;108.449486261372;96.2854732303093;TeamA;Provider3
13;0;100.091552421951;98.5638377221306;127.80210819002;TeamA;Provider3
49;0;105.542133419864;97.2896882325505;112.937396298897;TeamB;Provider4
2;0;70.1656739522433;101.969442678528;114.626939820405;TeamC;Provider3
80;1;75.6867736012953;97.2712821134553;112.483125297634;TeamB;Provider1
18;0;150.140479814889;94.5231872298589;128.280953652807;TeamC;Provider3
23;0;107.521370317614;98.9737553715347;110.11425016039;TeamB;Provider2
14;0;85.7308837597874;104.260432423452;81.1547672997664;TeamA;Provider3
30;0;99.655646821862;95.3030014575435;60.7023813819973;TeamC;Provider2
28;0;56.7264309497899;92.3128463883186;117.217717713906;TeamC;Provider2
65;1;81.7109819388698;99.1496512342939;93.1640645595539;TeamB;Provider3
34;0;102.059505937734;83.9714864240239;86.2453297164671;TeamC;Provider3
88;1;103.24010419786;106.615839960611;90.7020684743004;TeamB;Provider4
30;0;84.5824442819072;98.4200108707293;88.0017565515217;TeamC;Provider1
79;1;82.6150103293137;102.959645339476;124.04699749803;TeamB;Provider1
44;0;104.412478461747;104.893409739122;117.273572631656;TeamB;Provider3
80;1;70.7641256612895;88.9026436745761;107.260991548526;TeamA;Provider1
88;1;99.682035589655;115.841728939082;104.076792601046;TeamA;Provider4
88;1;74.0320598083702;81.4854042444685;122.949711555189;TeamB;Provider4
48;0;143.550338234337;97.50586632445;121.110584071774;TeamC;Provider1
81;1;77.6990000944392;109.949996850027;143.951990783592;TeamC;Provider4
81;1;79.7493862807102;78.2811540049413;87.9373985167702;TeamC;Provider4
81;0;90.7806375144853;99.8653775015039;99.6011895974003;TeamC;Provider2
60;1;117.70693307111;114.818522995601;104.299780011004;TeamC;Provider3
64;0;119.678005161878;99.6793834722354;114.954666252222;TeamA;Provider4
88;1;70.1680288945757;93.1245831752499;86.0593083356735;TeamB;Provider4
86;1;83.276925146737;109.77980775633;101.179965717105;TeamC;Provider2
80;1;111.991441545884;106.257524298426;110.334141514478;TeamB;Provider1
65;1;102.776755652912;111.45177979791;112.955770301384;TeamA;Provider3
55;0;87.946098001812;96.1374887416807;107.11178443629;TeamA;Provider2
25;0;92.5738589175753;103.656373890576;103.262856046623;TeamA;Provider2
52;0;88.2053572118229;110.346931454768;99.496484747148;TeamC;Provider4
29;0;140.372906672303;104.539030537058;82.2535121480659;TeamA;Provider1
58;0;95.3075280139625;97.4901351604752;102.313445657299;TeamA;Provider3
66;1;76.7699077425986;110.104445479299;76.7175160182748;TeamB;Provider3
36;0;119.033946752384;120.111932336088;70.3251137145408;TeamA;Provider1
88;1;113.766500860782;88.4236764758274;110.093053660979;TeamB;Provider4
67;0;109.768711503179;93.3781170453668;122.159958517454;TeamB;Provider2
45;0;125.70187151615;101.996721866586;58.3009581658401;TeamA;Provider2
30;0;93.8825571578705;103.129014907918;110.232048937157;TeamB;Provider3
65;1;86.9875758152898;123.656124112758;106.650884197261;TeamA;Provider3
76;0;87.852558352611;94.2866872380249;114.10315169996;TeamC;Provider2
60;1;115.750786490003;98.7622289596319;101.206650121264;TeamC;Provider3
65;1;94.6839659444501;108.961421508952;118.027394355681;TeamA;Provider3
80;1;110.229746641722;101.445522565255;75.6305770171099;TeamB;Provider1
88;1;88.589759090443;112.167556108719;99.8614556456245;TeamB;Provider4
88;1;116.727075129327;110.871331865582;95.0756313368584;TeamA;Provider4
22;0;104.026778375634;88.2128726729247;83.2212203550307;TeamB;Provider1
78;0;104.911648705737;104.257295738447;83.4214910879095;TeamA;Provider4
63;0;116.901354130909;99.9986935939707;47.6414934443027;TeamB;Provider1
